Initialization has begin.
true label:comp.os.ms-windows.misc predict_label:comp.sys.ibm.pc.hardware
true label:comp.os.ms-windows.misc predict_label:comp.sys.ibm.pc.hardware
true label:comp.os.ms-windows.misc predict_label:comp.windows.x
true label:comp.os.ms-windows.misc predict_label:comp.sys.mac.hardware
true label:comp.os.ms-windows.misc predict_label:comp.os.ms-windows.misc
true label:comp.os.ms-windows.misc predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:rec.autos
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.windows.x
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:sci.electronics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:misc.forsale
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:misc.forsale
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:sci.electronics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:misc.forsale
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:sci.electronics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:rec.autos
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.windows.x
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.graphics
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.windows.x
true label:comp.sys.ibm.pc.hardware predict_label:rec.autos
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.mac.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
true label:comp.sys.ibm.pc.hardware predict_label:comp.sys.ibm.pc.hardware
